player,team,position,headshot_url,date,pass_yds_line,pass_yds_over_price,pass_yds_under_price,rush_yds_line,rush_yds_over_price,rush_yds_under_price,rec_yds_line,rec_yds_over_price,rec_yds_under_price,pass_tds_line,pass_tds_over_price,pass_tds_under_price,rush_tds_line,rush_tds_over_price,rush_tds_under_price,rec_tds_line,rec_tds_over_price,rec_tds_under_price,rush_yds_expected,rush_tds_expected,rec_yds_expected,rec_tds_expected,pass_yds_expected,pass_tds_expected,implied_fantasy_points
Jameson Williams,DET,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gpjarmglg1jhwq5wr1uu",2025-08-23,NA,NA,NA,NA,NA,NA,900.5,-114,-114,NA,NA,NA,NA,NA,NA,5.5,-108,-122,NA,NA,959.4112149532708,5.8631323631323635,NA,NA,131.11991567412127
Jared Goff,DET,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yggfwr4ak4po9byj0qor",2025-08-23,3875.5,-114,-114,NA,NA,NA,NA,NA,NA,28.5,-102,-130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4129.03738317757,30.46965131295738,287.0401005789323
Javonte Williams,DAL,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hwzske22c4wrlf27qrih",2025-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Jaxon Smith-Njigba,SEA,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kz7nsoloyrbzlp9gwuzc",2025-08-23,NA,NA,NA,NA,NA,NA,975.5,-114,-114,NA,NA,NA,NA,NA,NA,5.5,-130,-102,NA,NA,1039.3177570093458,5.916056823073612,NA,NA,139.42811663937624
Jayden Daniels,WAS,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vrdweg39v1ay4zoc0lgp",2025-08-23,3425.5,-114,-114,675.5,-114,-114,NA,NA,NA,24.5,114,-158,5.5,-130,-102,NA,NA,NA,719.6915887850466,5.916056823073612,NA,NA,3649.598130841121,26.37991740925886,358.9690946876266
Jayden Higgins,HOU,WR,NA,2025-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Jayden Reed,GB,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/blh2tfg9qjthqo2g6ot4",2025-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Jaylen Waddle,MIA,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pnosct7rrqa4dibiqftv",2025-08-23,NA,NA,NA,NA,NA,NA,925.5,-114,-114,NA,NA,NA,NA,NA,NA,5.5,154,-210,NA,NA,986.0467289719624,5.749301498602997,NA,NA,133.10048188881424
Jaylen Warren,PIT,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",2025-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Jerry Jeudy,CLE,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",2025-08-23,NA,NA,NA,NA,NA,NA,875.5,-114,-114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,932.7757009345794,NA,NA,NA,93.27757009345794
Joe Burrow,CIN,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gnnvcgui1cijybukk2w7",2025-08-23,4225.5,-114,-114,NA,NA,NA,NA,NA,NA,33.5,-122,-108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4501.934579439252,35.81930006930007,323.35458345477036
Jonathan Taylor,IND,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uwmnrhwtwug0wrgkomjk",2025-08-23,NA,NA,NA,1175.5,-114,-114,NA,NA,NA,NA,NA,NA,9.5,-102,-130,NA,NA,NA,1252.4018691588783,10.13646147223418,NA,NA,NA,NA,186.05895574929292
Jonnu Smith,PIT,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p8uldtljkzb6sile3wgx",2025-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Jordan Addison,MIN,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s2ey8g5memyqvxc52uzy",2025-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Jordan Love,GB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a8xqle2vmsnumawdhswb",2025-08-23,3550.5,-114,-114,NA,NA,NA,NA,NA,NA,25.5,-102,-130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3782.7757009345783,27.259147653895823,260.34761865296645
Jordan Mason,MIN,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ixykwytfrfz1cdxlhj5w",2025-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Josh Allen,BUF,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/servs1fpsynfxep4rz2z",2025-08-23,3775.5,-114,-114,500.5,-114,-114,NA,NA,NA,27.5,112,-148,10.5,-104,-128,NA,NA,NA,533.2429906542056,11.2218782249742,NA,NA,4022.495327102803,29.320450395617772,398.837183081849
Josh Downs,IND,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gqozitn9vxnp8acz6wwg",2025-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Josh Jacobs,GB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/drtobqw2mk7yw3edjgwo",2025-08-23,NA,NA,NA,1050.5,-114,-114,NA,NA,NA,NA,NA,NA,10.5,112,-148,NA,NA,NA,1119.2242990654204,11.156421180766891,NA,NA,NA,NA,178.86095699114338
Justin Fields,NYJ,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vqcvybvs1vlqhkjvujbg",2025-08-23,3800.5,-114,-114,650.5,-114,-114,NA,NA,NA,14.5,-108,-122,6.5,-114,-114,NA,NA,NA,693.0560747663551,6.925233644859812,NA,NA,4049.130841121495,15.482155232155232,334.75086391927516
Justin Herbert,LAC,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s1oelyaroiaalgilbeqk",2025-08-23,3650.5,-114,-114,NA,NA,NA,NA,NA,NA,22.5,-114,-114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3889.3177570093458,23.971962616822427,251.46056074766352
Justin Jefferson,MIN,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f0ccavu3ppzcs51e1cuv",2025-08-23,NA,NA,NA,NA,NA,NA,1250.5,-114,-114,NA,NA,NA,NA,NA,NA,8.5,-158,118,NA,NA,1332.3084112149531,9.181352677618946,NA,NA,188.318957187209
Kaleb Johnson,PIT,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p9f8hc6uuxllzcgpykx5",2025-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Kenneth Walker,SEA,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ielqdthtspzi0ufvs4tw",2025-08-23,NA,NA,NA,850.5,-114,-114,NA,NA,NA,NA,NA,NA,6.5,-122,-108,NA,NA,NA,906.1401869158876,6.962231462231463,NA,NA,NA,NA,132.38740746497757
Keon Coleman,BUF,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ipwpdgb0cm3xy3d8zu1l",2025-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Kyle Pitts,ATL,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tbec213me3pszzszecqo",2025-08-23,NA,NA,NA,NA,NA,NA,525.5,-114,-114,NA,NA,NA,NA,NA,NA,3.5,-128,-106,NA,NA,559.8785046728972,3.789303355476069,NA,NA,78.72367060014614
Kyler Murray,ARI,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/flezsremqighwuiyu77f",2025-08-23,3375.5,-114,-114,475.5,-114,-114,NA,NA,NA,20.5,100,-132,4.5,122,-162,NA,NA,NA,506.607476635514,4.725534695000344,NA,NA,3596.327102803738,21.879310344827587,310.3842813250134
Kyren Williams,LAR,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/smsyrjrwy0lf0hu9hkvg",2025-08-23,NA,NA,NA,1000.5,-114,-114,NA,NA,NA,NA,NA,NA,10.5,-114,-114,NA,NA,NA,1065.9532710280373,11.186915887850466,NA,NA,NA,NA,173.71682242990653
Ladd McConkey,LAC,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qsvdiebsa34jtkcrjpju",2025-08-23,NA,NA,NA,NA,NA,NA,1050.5,-114,-114,NA,NA,NA,NA,NA,NA,6.5,106,-140,NA,NA,1119.2242990654204,6.898058252427185,NA,NA,153.31077942110517
Lamar Jackson,BAL,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cruqs6qpbykh7a2whd7p",2025-08-23,3475.5,-114,-114,775.5,-114,-114,NA,NA,NA,28.5,-114,-114,3.5,-178,132,NA,NA,NA,826.233644859813,3.854254527412553,NA,NA,3702.869158878504,30.36448598130841,375.3216019308304
Luther Burden,CHI,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iyuwdz7pbowdkwzq2tg5",2025-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Malik Nabers,NYG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w3edoyyuomqlovvp9ixc",2025-08-23,NA,NA,NA,NA,NA,NA,1150.5,-114,-114,NA,NA,NA,NA,NA,NA,7.5,-108,-122,NA,NA,1225.766355140187,8.000693000693001,NA,NA,170.5807935181767
Mark Andrews,BAL,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wzx3p0hzm3qyqsrfqznb",2025-08-23,NA,NA,NA,NA,NA,NA,575.5,-114,-114,NA,NA,NA,NA,NA,NA,5.5,-136,102,NA,NA,613.1495327102803,5.932874643396543,NA,NA,96.91220113140729
Marvin Harrison,ARI,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hwpoo1icpnh8emjvqaii",2025-08-23,NA,NA,NA,NA,NA,NA,975.5,-114,-114,NA,NA,NA,NA,NA,NA,6.5,-122,-108,NA,NA,1039.3177570093458,6.962231462231463,NA,NA,145.70516447432334
Marvin Mims,DEN,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zbdjtph5xplbf4yocz0l",2025-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Matthew Golden,GB,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gkbhlytvkltv5whjo3ru",2025-08-23,NA,NA,NA,NA,NA,NA,700.5,-114,-114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,746.3271028037382,NA,NA,NA,74.63271028037381
Michael Penix,ATL,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/azvyjzp2sa8cnljbp3i7",2025-08-23,3400.5,-114,-114,NA,NA,NA,NA,NA,NA,18.5,-130,-104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3622.9626168224295,19.9156010230179,224.58090876496877
Michael Pittman,IND,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z78xpye9hing1e7wke8b",2025-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Michael Wilson,ARI,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yc8awtck004bz2a5oeb8",2025-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Mike Evans,TB,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yaxorbdsvk1ucfuiyrkj",2025-08-23,NA,NA,NA,NA,NA,NA,975.5,-114,-114,NA,NA,NA,NA,NA,NA,7.5,-122,-108,NA,NA,1039.3177570093458,8.031011781011781,NA,NA,152.11784638700527
Mike Gesicki,CIN,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mfswo0trev4oi2gnb41e",2025-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Nico Collins,HOU,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/osmqyvmib3pssxi6cyic",2025-08-23,NA,NA,NA,NA,NA,NA,1150.5,-114,-114,NA,NA,NA,NA,NA,NA,6.5,-140,106,NA,NA,1225.766355140187,6.995954692556635,NA,NA,164.5523636693585
Omarion Hampton,LAC,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ck7xcbwuka7wu2zwhssk",2025-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Patrick Mahomes,KC,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iireqbn32cpg9fn4sfy7",2025-08-23,4000.5,-114,-114,NA,NA,NA,NA,NA,NA,27.5,-114,-114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4262.214953271028,29.299065420560744,287.68485981308413
Puka Nacua,LAR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zvi4hdm6fywcekfe7ceb",2025-08-23,NA,NA,NA,NA,NA,NA,1200.5,-114,-114,NA,NA,NA,NA,NA,NA,5.5,-136,102,NA,NA,1279.03738317757,5.932874643396543,NA,NA,163.50098617813626
RJ Harvey,DEN,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i1qxzydetb2orrynzvzk",2025-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Rachaad White,TB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sxugbms8ketvgmilnlu3",2025-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Rashid Shaheed,NO,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ezsjaj0orlzpuranocyf",2025-08-23,NA,NA,NA,NA,NA,NA,725.5,-114,-114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,772.9626168224298,NA,NA,NA,77.29626168224299
Rashod Bateman,BAL,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gtktmsfcxc1eijwpwzyq",2025-08-23,NA,NA,NA,NA,NA,NA,550.5,-114,-114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586.5140186915887,NA,NA,NA,58.651401869158875
Ray Davis,BUF,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pm9llppbueodtjjj9u8l",2025-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Rhamondre Stevenson,NE,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ed09migntlyy8ntgvcu1",2025-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Ricky Pearsall,SF,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ko3lwlcfkxaykcspt4nw",2025-08-23,NA,NA,NA,NA,NA,NA,850.5,-114,-114,NA,NA,NA,NA,NA,NA,4.5,-130,-102,NA,NA,906.1401869158876,4.845888936719758,NA,NA,119.68935231190731
Rome Odunze,CHI,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yqjdhpsno75du0n72u4w",2025-08-23,NA,NA,NA,NA,NA,NA,850.5,-114,-114,NA,NA,NA,NA,NA,NA,5.5,110,-146,NA,NA,906.1401869158876,5.824622531939605,NA,NA,125.56175388322642
Sam Darnold,SEA,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gklkfelgulirrnwrb8nh",2025-08-23,3350.5,-114,-114,NA,NA,NA,NA,NA,NA,20.5,112,-148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3569.6915887850464,21.84114424832623,230.1522405447068
Sam LaPorta,DET,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qfcy3taaoage00rrl0cc",2025-08-23,NA,NA,NA,NA,NA,NA,675.5,-114,-114,NA,NA,NA,NA,NA,NA,6.5,-102,-130,NA,NA,719.6915887850466,6.925957813172621,NA,NA,113.5249057575404
Saquon Barkley,PHI,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ern1nbhivkmwkg82c7v1",2025-08-23,NA,NA,NA,1375.5,-114,-114,275.5,-114,-114,NA,NA,NA,10.5,-122,-108,NA,NA,NA,1465.485981308411,11.237352737352738,293.52336448598123,NA,NA,NA,243.32505100355564
Stefon Diggs,NE,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cemcexmscsarpvwhafln",2025-08-23,NA,NA,NA,NA,NA,NA,750.5,-114,-114,NA,NA,NA,NA,NA,NA,4.5,-140,106,NA,NA,799.5981308411215,4.858414239482201,NA,NA,109.11029852100536
TJ Hockenson,MIN,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rs8o65x0u0n9xzde0fd6",2025-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Tank Bigsby,JAX,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pbdmvxgc4qymtkmeegxr",2025-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Tee Higgins,CIN,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/flr9f8oqigbyroeaubxb",2025-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,-122,-108,NA,NA,NA,8.031011781011781,NA,NA,48.186070686070686
Terry McLaurin,WAS,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wokz1etv1wj1vhbmvxgs",2025-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Tetairoa McMillan,CAR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hokqp6gl5xujtlqwecg8",2025-08-23,NA,NA,NA,NA,NA,NA,850.5,-114,-114,NA,NA,NA,NA,NA,NA,4.5,-148,112,NA,NA,906.1401869158876,4.870663420572124,NA,NA,119.83799921502153
Tony Pollard,TEN,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dvpdczetkdhrqpm8izmd",2025-08-23,NA,NA,NA,900.5,-114,-114,NA,NA,NA,NA,NA,NA,5.5,102,-136,NA,NA,NA,959.4112149532708,5.85165296190636,NA,NA,NA,NA,131.05103926676526
Travis Etienne,JAX,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gc0iljgj34piecyfueyd",2025-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Travis Hunter,JAX,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/apfzii6u8pwj9ntvyfkk",2025-08-23,NA,NA,NA,NA,NA,NA,750.5,-114,-114,NA,NA,NA,NA,NA,NA,4.5,-106,-128,NA,NA,799.5981308411215,4.818429569068302,NA,NA,108.87039049852196
Travis Kelce,KC,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ebc5j60djpinc9elvlc5",2025-08-23,NA,NA,NA,NA,NA,NA,675.5,-114,-114,NA,NA,NA,NA,NA,NA,4.5,-148,112,NA,NA,719.6915887850466,4.870663420572124,NA,NA,101.19313940193742
TreVeyon Henderson,NE,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mfxizzhshroo7apwelk2",2025-08-23,NA,NA,NA,700.5,-114,-114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,746.3271028037382,NA,NA,NA,NA,NA,74.63271028037381
Trevor Lawrence,JAX,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d75srntioly7fq0z8vip",2025-08-23,3750.5,-114,-114,NA,NA,NA,NA,NA,NA,22.5,-106,-125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3995.859813084112,24.057173678532905,256.0630872374961
Trey Benson,ARI,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x2bxb0fd54ffwwdu5scz",2025-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Trey McBride,ARI,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vd7av3vdfs6q7ncjogac",2025-08-23,NA,NA,NA,NA,NA,NA,900.5,-114,-114,NA,NA,NA,NA,NA,NA,4.5,-136,102,NA,NA,959.4112149532708,4.86155395200537,NA,NA,125.11044520735932
Tua Tagovailoa,MIA,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pcoqwncqonnjbty2ezub",2025-08-23,3425.5,-114,-114,NA,NA,NA,NA,NA,NA,22.5,-114,-114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3649.598130841121,23.971962616822427,241.87177570093456
Tucker Kraft,GB,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yr6nj1zqaqg6nbdnxu3q",2025-08-23,NA,NA,NA,NA,NA,NA,625.5,-114,-114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,666.4205607476636,NA,NA,NA,66.64205607476636
Tutu Atwell,LAR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/twlslcaa7c2wblveaafu",2025-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Tyler Allgeier,ATL,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/buwaomfsz4y6orgb0cyg",2025-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Tyler Warren,IND,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jt2almbzdk0kbha39otb",2025-08-23,NA,NA,NA,NA,NA,NA,575.5,-114,-114,NA,NA,NA,NA,NA,NA,4.5,122,-162,NA,NA,613.1495327102803,4.725534695000344,NA,NA,89.6681614410301
Tyreek Hill,MIA,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pjhpyrm4ocx5lsdynqpg",2025-08-23,NA,NA,NA,NA,NA,NA,975.5,-114,-114,NA,NA,NA,NA,NA,NA,7.5,128,-172,NA,NA,1039.3177570093458,7.935242518059855,NA,NA,151.5432308092937
Tyrone Tracy,NYG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9nje50lohbprf06xoom",2025-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Xavier Legette,CAR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j4jj8rvgzji7zut86ux7",2025-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Xavier Worthy,KC,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ue6fp8xwnyo7ftvabbb8",2025-08-23,NA,NA,NA,NA,NA,NA,875.5,-114,-114,NA,NA,NA,NA,NA,NA,6.5,-108,-122,NA,NA,932.7757009345794,6.931912681912682,NA,NA,134.86904618493404
Zach Charbonnet,SEA,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nv13kumh10guutbts6jx",2025-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Zay Flowers,BAL,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sqqh8gmxdpo55qwpsszj",2025-08-23,NA,NA,NA,NA,NA,NA,900.5,-114,-114,NA,NA,NA,NA,NA,NA,4.5,-132,100,NA,NA,959.4112149532708,4.844827586206897,NA,NA,125.01008701256848
AJ Brown,PHI,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a014sgzctarbvhwb35lw",2025-08-24,NA,NA,NA,NA,NA,NA,1125.5,-114,-114,NA,NA,NA,NA,NA,NA,7.5,108,-144,NA,NA,1199.1308411214952,7.977301387137453,NA,NA,167.77689243497426
Aaron Jones,MIN,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bktkfvgfwujkdbzkcfim",2025-08-24,NA,NA,NA,700.5,-114,-114,NA,NA,NA,NA,NA,NA,3.5,-130,-102,NA,NA,NA,746.3271028037382,3.775721050365906,NA,NA,NA,NA,97.28703658256924
Aaron Rodgers,PIT,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jdcb4nomlc4rd6k5l6to",2025-08-24,3200.5,-114,-114,NA,NA,NA,NA,NA,NA,22.5,-108,-125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3409.878504672897,24.164529914529915,233.05325984503554
Adam Thielen,CAR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/peomvmvfqe68czeu8qek",2025-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Alvin Kamara,NO,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tl9enad6kiwv6cukf4vt",2025-08-24,NA,NA,NA,775.5,-114,-114,NA,NA,NA,NA,NA,NA,4.5,-114,-114,NA,NA,NA,826.233644859813,4.794392523364485,NA,NA,NA,NA,111.38971962616822
Amon-Ra St Brown,DET,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fd8nwhm6pvxfyzphzl6i",2025-08-24,NA,NA,NA,NA,NA,NA,1075.5,-114,-114,NA,NA,NA,NA,NA,NA,8.5,-110,-120,NA,NA,1145.859813084112,9.077922077922079,NA,NA,169.05351377594366
Ashton Jeanty,LV,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/syspis1mntov9kgspb7r",2025-08-24,NA,NA,NA,1075.5,-114,-114,NA,NA,NA,NA,NA,NA,7.5,-118,-112,NA,NA,NA,1145.859813084112,8.028388436904969,NA,NA,NA,NA,162.756311929841
